https://www.jstor.org/stable/45172350,EQUIVALENCE OF STOCHASTIC AND DETERMINISTIC MECHANISMS,"Vol. 87, No. 4, July 2019",Vol. 87,No. 4,July,2019,,Yi-Chun Chen,Wei He,Jiangtao Li,Yeneng Sun,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/45172351,STRONG DUALITY IN MONOPOLY PRICING,"Vol. 87, No. 4, July 2019",Vol. 87,No. 4,July,2019,,Andreas Kleiner,Alej,ro Manelli,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/45172352,CONFIDENCE INTERVALS FOR PROJECTIONS OF PARTIALLY IDENTIFIED PARAMETERS,"Vol. 87, No. 4, July 2019",Vol. 87,No. 4,July,2019,,Hiroaki Kaido,Francesca Molinari,Jörg Stoye,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/45172331,A DISTRIBUTIONAL FRAMEWORK FOR MATCHED EMPLOYER EMPLOYEE DATA,"Vol. 87, No. 3, May 2019",Vol. 87,No. 3,May,2019,,Stéphane Bonhomme,Thibaut Lamadon,Elena Manresa,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/45172332,TRADE AND LABOR MARKET DYNAMICS: GENERAL EQUILIBRIUM ANALYSIS OF THE CHINA TRADE SHOCK,"Vol. 87, No. 3, May 2019",Vol. 87,No. 3,May,2019,,Lorenzo Caliendo,Maximiliano Dvorkin,Fern,o Parro,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/45172333,THE PROBABILITY TO REACH AN AGREEMENT AS A FOUNDATION FOR AXIOMATIC BARGAINING,"Vol. 87, No. 3, May 2019",Vol. 87,No. 3,May,2019,,Lorenzo Bastianello,Marco LiCalzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/45172334,"UNDERSTANDING PREFERENCES: ""DEMAND TYPES"", AND THE EXISTENCE OF EQUILIBRIUM WITH INDIVISIBILITIES","Vol. 87, No. 3, May 2019",Vol. 87,No. 3,May,2019,,Elizabeth Baldwin,Paul Klemperer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/45172335,COALITIONAL EXPECTED MULTI-UTILITY THEORY,"Vol. 87, No. 3, May 2019",Vol. 87,No. 3,May,2019,,Kazuhiro Hara,Efe A. Ok,Gil Riella,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/45172336,"OLD, FRAIL, AND UNINSURED: ACCOUNTING FOR FEATURES OF THE U.S. LONG-TERM CARE INSURANCE MARKET","Vol. 87, No. 3, May 2019",Vol. 87,No. 3,May,2019,,R. Anton Braun,Karen A. Kopecky,Tatyana Koreshkova,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/45172337,IDENTIFICATION WITH ADDITIVELY SEPARABLE HETEROGENEITY,"Vol. 87, No. 3, May 2019",Vol. 87,No. 3,May,2019,,Roy Allen,John Rehbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/45172338,POWER IN HIGH-DIMENSIONAL TESTING PROBLEMS,"Vol. 87, No. 3, May 2019",Vol. 87,No. 3,May,2019,,Anders Bredahl Kock,David Preinerstorfer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/45172318,ESTIMATION OF AN EQUILIBRIUM MODEL WITH EXTERNALITIES: POST-DISASTER NEIGHBORHOOD REBUILDING,"Vol. 87, No. 2, March 2019",Vol. 87,No. 2,March,2019,,Chao Fu,Jesse Gregory,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/45172319,TAKE THE SHORT ROUTE: EQUILIBRIUM DEFAULT AND DEBT MATURITY,"Vol. 87, No. 2, March 2019",Vol. 87,No. 2,March,2019,,Mark Aguiar,Manuel Amador,Hugo Hopenhayn,Iván Werning,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/45172320,INSURGENCY AND SMALL WARS: ESTIMATION OF UNOBSERVED COALITION STRUCTURES,"Vol. 87, No. 2, March 2019",Vol. 87,No. 2,March,2019,,Francesco Trebbi,Eric Weese,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/45172321,"ENGELS LAW IN THE GLOBAL ECONOMY: DEMAND-INDUCED PATTERNS OF STRUCTURAL CHANGE, INNOVATION, AND TRADE","Vol. 87, No. 2, March 2019",Vol. 87,No. 2,March,2019,,Kiminori Matsuyama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/45172322,MECHANISMS WITH EVIDENCE: COMMITMENT AND ROBUSTNESS,"Vol. 87, No. 2, March 2019",Vol. 87,No. 2,March,2019,,Elchanan Ben-Porath,Eddie Dekel,Barton L. Lipman,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/45172323,PEER-CONFIRMING EQUILIBRIUM,"Vol. 87, No. 2, March 2019",Vol. 87,No. 2,March,2019,,Elliot Lipnowski,Evan Sadler,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/45172324,MEASURABLE SELECTION FOR PURELY ATOMIC GAMES,"Vol. 87, No. 2, March 2019",Vol. 87,No. 2,March,2019,,Ziv Hellman,Yehuda John Levy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/45172325,TRADING VOTES FOR VOTES. A DYNAMIC THEORY,"Vol. 87, No. 2, March 2019",Vol. 87,No. 2,March,2019,,Aless,ra Casella,Thomas Palfrey,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/45172326,THE INTERVAL STRUCTURE OF OPTIMAL DISCLOSURE,"Vol. 87, No. 2, March 2019",Vol. 87,No. 2,March,2019,,Yingni Guo,Eran Shmaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/45172327,"ON HECKITS, LATE, AND NUMERICAL EQUIVALENCE","Vol. 87, No. 2, March 2019",Vol. 87,No. 2,March,2019,,Patrick Kline,Christopher R. Walters,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/45172299,FROM AGGREGATE BETTING DATA TO INDIVIDUAL RISK PREFERENCES,"Vol. 87, No. 1, January 2019",Vol. 87,No. 1,January,2019,,Pierre-André Chiappori,Bernard Salanié,François Salanié,Amit G,hi,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/45172300,EQUILIBRIA UNDER KNIGHTIAN PRICE UNCERTAINTY,"Vol. 87, No. 1, January 2019",Vol. 87,No. 1,January,2019,,Patrick Beissner,Frank Riedel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/45172301,STABLE MATCHING IN LARGE ECONOMIES,"Vol. 87, No. 1, January 2019",Vol. 87,No. 1,January,2019,,Yeon-Koo Che,Jinwoo Kim,Fuhito Kojima,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/45172302,THE MYOPIC STABLE SET FOR SOCIAL ENVIRONMENTS,"Vol. 87, No. 1, January 2019",Vol. 87,No. 1,January,2019,,Thomas Demuynck,P. Jean-Jacques Herings,Riccardo D. Saulle,Christian Seel,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/45172303,OPTIMAL DEVELOPMENT POLICIES WITH FINANCIAL FRICTIONS,"Vol. 87, No. 1, January 2019",Vol. 87,No. 1,January,2019,,Oleg Itskhoki,Benjamin Moll,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/45172304,"SOCIAL NETWORKS, REPUTATION, AND COMMITMENT: EVIDENCE FROM A SAVINGS MONITORS EXPERIMENT","Vol. 87, No. 1, January 2019",Vol. 87,No. 1,January,2019,,Emily Breza,Arun G. Ch,rasekhar,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/45172305,CAREER AND FAMILY DECISIONS: COHORTS BORN 1935-1975,"Vol. 87, No. 1, January 2019",Vol. 87,No. 1,January,2019,,Zvi Eckstein,Michael Keane,Osnat Lifshitz,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/45172306,"PRECAUTIONARY SAVINGS, ILLIQUID ASSETS, AND THE AGGREGATE CONSEQUENCES OF SHOCKS TO HOUSEHOLD INCOME RISK","Vol. 87, No. 1, January 2019",Vol. 87,No. 1,January,2019,,Christian Bayer,Ralph Luetticke,Lien Pham-Dao,Volker Tjaden,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/45172307,"OPTIMAL TAXATION, MARRIAGE, HOME PRODUCTION, AND FAMILY LABOR SUPPLY","Vol. 87, No. 1, January 2019",Vol. 87,No. 1,January,2019,,George-Levi Gayle,Andrew Shephard,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/45172308,CONSISTENT PSEUDO-MAXIMUM LIKELIHOOD ESTIMATORS AND GROUPS OF TRANSFORMATIONS,"Vol. 87, No. 1, January 2019",Vol. 87,No. 1,January,2019,,C. Gouriéroux,A. Monfort,J-M. Zakoïan,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/45172310,THE ECONOMETRIC SOCIETY ANNUAL REPORTS: REPORT OF THE SECRETARY,"Vol. 87, No. 1, January 2019",Vol. 87,No. 1,January,2019,,Enrique Sentana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/45172311,THE ECONOMETRIC SOCIETY ANNUAL REPORTS: REPORT OF THE TREASURER,"Vol. 87, No. 1, January 2019",Vol. 87,No. 1,January,2019,,Enrique Sentana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/45172312,THE ECONOMETRIC SOCIETY ANNUAL REPORTS: REPORT OF THE EDITORS 2017–2018,"Vol. 87, No. 1, January 2019",Vol. 87,No. 1,January,2019,,Joel Sobel,Dirk Bergemann,Itzhak Gilboa,Ulrich K. Müller,Aviv Nevo,Giovanni L. Violante,Fabrizio Zilibotti,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/45172314,THE ECONOMETRIC SOCIETY ANNUAL REPORTS: REPORT OF THE EDITORS OF THE MONOGRAPH SERIES,"Vol. 87, No. 1, January 2019",Vol. 87,No. 1,January,2019,,Donald Andrews,Jeffrey Ely,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/44955321,NONPARAMETRIC ANALYSIS OF RANDOM UTILITY MODELS,"Vol. 86, No. 6, November 2018",Vol. 86,No. 6,November,2018,,Yuichi Kitamura,Jörg Stoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/44955322,THE SORTED EFFECTS METHOD: DISCOVERING HETEROGENEOUS EFFECTS BEYOND THEIR AVERAGES,"Vol. 86, No. 6, November 2018",Vol. 86,No. 6,November,2018,,Victor Chernozhukov,Iván Fernández-Val,Ye Luo,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/44955323,IDENTIFYING EFFECTS OF MULTIVALUED TREATMENTS,"Vol. 86, No. 6, November 2018",Vol. 86,No. 6,November,2018,,Sokbae Lee,Bernard Salanié,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/44955324,MONTE CARLO CONFIDENCE SETS FOR IDENTIFIED SETS,"Vol. 86, No. 6, November 2018",Vol. 86,No. 6,November,2018,,Xiaohong Chen,Timothy M. Christensen,Elie Tamer,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/44955325,SURPRISED BY THE HOT HAND FALLACY? A TRUTH IN THE LAW OF SMALL NUMBERS,"Vol. 86, No. 6, November 2018",Vol. 86,No. 6,November,2018,,Joshua B. Miller,Adam Sanjurjo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/44955326,AGGREGATING ELASTICITIES: INTENSIVE AND EXTENSIVE MARGINS OF WOMEN'S LABOR SUPPLY,"Vol. 86, No. 6, November 2018",Vol. 86,No. 6,November,2018,,Orazio Attanasio,Peter Levell,Hamish Low,Virginia Sánchez-Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/44955327,"THE HISTORICAL STATE, LOCAL COLLECTIVE ACTION, AND ECONOMIC DEVELOPMENT IN VIETNAM","Vol. 86, No. 6, November 2018",Vol. 86,No. 6,November,2018,,Melissa Dell,Nathan Lane,Pablo Querubin,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/44955328,THE VALUE OF REGULATORY DISCRETION: ESTIMATES FROM ENVIRONMENTAL INSPECTIONS IN INDIA,"Vol. 86, No. 6, November 2018",Vol. 86,No. 6,November,2018,,Esther Duflo,Michael Greenstone,Rohini P,e,Nicholas Ryan,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/44955329,PROVIDER INCENTIVES AND HEALTHCARE COSTS: EVIDENCE FROM LONG-TERM CARE HOSPITALS,"Vol. 86, No. 6, November 2018",Vol. 86,No. 6,November,2018,,Liran Einav,Amy Finkelstein,Neale Mahoney,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/44955330,LONG MEMORY VIA NETWORKING,"Vol. 86, No. 6, November 2018",Vol. 86,No. 6,November,2018,,Susanne M. Schennach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/44955332,THE ECONOMETRIC SOCIETY 2017 ANNUAL REPORT OF THE PRESIDENT,"Vol. 86, No. 6, November 2018",Vol. 86,No. 6,November,2018,,Drew Fudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/44955251,SOCIAL DISCOUNTING AND INTERGENERATIONAL PARETO,"Vol. 86, No. 5, September 2018",Vol. 86,No. 5,September,2018,,Tangren Feng,Shaowei Ke,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/44955252,ROBUST MECHANISMS UNDER COMMON VALUATION,"Vol. 86, No. 5, September 2018",Vol. 86,No. 5,September,2018,,Songzi Du,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/44955253,USING INSTRUMENTAL VARIABLES FOR INFERENCE ABOUT POLICY RELEVANT TREATMENT PARAMETERS,"Vol. 86, No. 5, September 2018",Vol. 86,No. 5,September,2018,,Magne Mogstad,Andres Santos,Alex,er Torgovitsky,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/44955254,EXPRESSIVE VOTING AND ITS COST: EVIDENCE FROM RUNOFFS WITH TWO OR THREE CANDIDATES,"Vol. 86, No. 5, September 2018",Vol. 86,No. 5,September,2018,,Vincent Pons,Clémence Tricaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/44955255,MARKET POWER AND THE LAFFER CURVE,"Vol. 86, No. 5, September 2018",Vol. 86,No. 5,September,2018,,Eugenio J. Miravete,Katja Seim,Jeff Thurk,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/44955256,QUANTIFYING CONFIDENCE,"Vol. 86, No. 5, September 2018",Vol. 86,No. 5,September,2018,,George-Marios Angeletos,Fabrice Collard,Harris Dellas,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/44955257,TRADING AND INFORMATION DIFFUSION IN OVER-THE-COUNTER MARKETS,"Vol. 86, No. 5, September 2018",Vol. 86,No. 5,September,2018,,Ana Babus,Péter Kondor,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/44955258,OVERIDENTIFICATION IN REGULAR MODELS,"Vol. 86, No. 5, September 2018",Vol. 86,No. 5,September,2018,,Xiaohong Chen,Andres Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/44955259,CASCADING FAILURES IN PRODUCTION NETWORKS,"Vol. 86, No. 5, September 2018",Vol. 86,No. 5,September,2018,,David Rezza Baqaee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/44955260,MEASURING AMBIGUITY ATTITUDES FOR ALL (NATURAL) EVENTS,"Vol. 86, No. 5, September 2018",Vol. 86,No. 5,September,2018,,Aurélien Baillon,Zhenxing Huang,Asli Selim,Peter P. Wakker,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/44955261,GENERAL EQUILIBRIUM WITH UNCERTAINTY LOVING PREFERENCES,"Vol. 86, No. 5, September 2018",Vol. 86,No. 5,September,2018,,Aloisio Araujo,Alain Chateauneuf,Juan Pablo Gama,Rodrigo Novinski,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/44955988,STRATEGIC TRADING IN INFORMATIONALLY COMPLEX ENVIRONMENTS,"Vol. 86, No. 4, July 2018",Vol. 86,No. 4,July,2018,,Nicolas S. Lambert,Michael Ostrovsky,Mikhail Panov,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/44955989,UNREALISTIC EXPECTATIONS AND MISGUIDED LEARNING,"Vol. 86, No. 4, July 2018",Vol. 86,No. 4,July,2018,,Paul Heidhues,Botond Kőszegi,Philipp Strack,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/44955990,LEARNING AND TYPE COMPATIBILITY IN SIGNALING GAMES,"Vol. 86, No. 4, July 2018",Vol. 86,No. 4,July,2018,,Drew Fudenberg,Kevin He,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/44955991,CONSUMER SEARCH AND PRICE COMPETITION,"Vol. 86, No. 4, July 2018",Vol. 86,No. 4,July,2018,,Michael Choi,Anovia Yifan Dai,Kyungmin Kim,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/44955992,THE IMPLEMENTATION DUALITY,"Vol. 86, No. 4, July 2018",Vol. 86,No. 4,July,2018,,Georg Nöldeke,Larry Samuelson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/44955993,ON MULTIPLE DISCOUNT RATES,"Vol. 86, No. 4, July 2018",Vol. 86,No. 4,July,2018,,Christopher P. Chambers,Federico Echenique,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/44955994,DYNAMIC MIXTURE-AVERSE PREFERENCES,"Vol. 86, No. 4, July 2018",Vol. 86,No. 4,July,2018,,Todd Sarver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/44955995,RISK PREFERENCES AND THE MACROECONOMIC ANNOUNCEMENT PREMIUM,"Vol. 86, No. 4, July 2018",Vol. 86,No. 4,July,2018,,Hengjie Ai,Ravi Bansal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/44955996,"ACTIVISM, STRATEGIC TRADING, AND LIQUIDITY","Vol. 86, No. 4, July 2018",Vol. 86,No. 4,July,2018,,Kerry Back,Pierre Collin-Dufresne,Vyacheslav Fos,Tao Li,Alex,er Ljungqvist,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/44955997,ALTERNATIVE ASYMPTOTICS FOR COINTEGRATION TESTS IN LARGE VARS,"Vol. 86, No. 4, July 2018",Vol. 86,No. 4,July,2018,,Alexei Onatski,Chen Wang,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/44955998,"A ONE COVARIATE AT A TIME, MULTIPLE TESTING APPROACH TO VARIABLE SELECTION IN HIGH-DIMENSIONAL LINEAR REGRESSION MODELS","Vol. 86, No. 4, July 2018",Vol. 86,No. 4,July,2018,,A. Chudik,G. Kapetanios,M. Hashem Pesaran,,,,,,,,,,,,,,,,,,,,,,,,,,,
